,4/5/2020 06:14,@wareei ถ้าช่วยได้แค่นี้ไม่ต้องโพสเล่นใหญ่หรอก โพสแค่ว่าผมจะเล่นคอนเสิร์ตรวบรวมเงินเพื่อมาช่วยเหลือเยียวยาพี่น้องที่ลำบาก ไม่ต้องพล่ามได้ถ้วนหน้าไม่พิสูจน์ความจน ถุยเล่นใหญ่สุดท้ายบอกไม่ได้เป็นรัฐบาลให้ได้แค่นี้เพี้ยนแท้แน่นอน ! 
,4/5/2020 06:13,อังกฤษ อเมริกาด่ารัฐบาลว่าทำไมแถลงข่าวสั้นๆ ทำไมนักการเมืองมาแถลง ทำไมยอดคนเสียชีวิตไม่ตรง ทำไมข้อมูลไม่ครบ ทำไมทำงานมั่วกัน ทำไมไม่ให้ทีมบริหารแพทย์กำหนดนโยบายและแถลงเหมือนประเทศในเอเชีย 
,4/5/2020 06:13,"เลขสวยทุกวัน​ หยุดบริจาค​ให้โรงพยาบาล​
 เพราะเลขเท่านี้รัฐบาล​เอาอยู่​  
หันมาช่วยบริจา​คให้คนจนกัน​ สงสารเด็ก​ๆๆแม่ไม่ทำงาน​ ไม่มีนมกิน​  คุณหมอพอกันได้แล้วคนน้อย​มาก​  หมอเอาอยู่ "
,4/5/2020 06:13,@nmgfounder พอต่างชาติมาเยอะๆก็มาแพร่เชื้อรัฐบาลก็ใช้พรก.ฉุกเฉินยาวๆได้เลยแผนใอ้เหรียญ​เก๊
,4/5/2020 06:12,"เรื่องการเมืองนี่น่ารำคาญนะ ประชาชนออกไปบริจาคของ รัฐบาลยึด ฝั่งตรงข้ามแจกเงิน รัฐบาลก็เบลม

ก็เลยมีคำถามว่า เวลาคนตกทุกข์ได้ยาก ถ้ารัฐบาลดูแลดี คนจะออกมาทำแบบนี้มากขนาดนี้ปะ

ถ้าคนไทยแล้งน้ำใจกว่านี้ แล้วรอการช่วยเหลือจากรัฐบาลอย่างเดียว คิดว่าพอปะ กว่าจะมาถึง คนจะตายอีกกี่คน"
,4/5/2020 06:12,"การผ่อนคลายพ.ร.ก.ฉุกเฉิน หากคุมการปะทุและฟี้นฟูระดับฐานรากได้ สถานการณ์รัฐบาลไม่น่าจะเลวร้าย"" "
,4/5/2020 06:12,"@hengsuaycountry @PPRP_Unofficial ข้อ1 2 อะยอมรับผลงาน แต่คุณภาพล่ะ ได้ข่าวว่าไม่ได้ตามหวังนิ
ข้อ3 ผลงานรัฐบาลเก่าชัดๆ!!!
ข้อ4ขึ้นไป ทำเสร็จสักอย่างรึยังหว่า แล้วไอนโยบายบีทีเอสนี่ก้แพลนตั้งแต่รัฐบาลเก่าแล้ว"
,4/5/2020 06:11,เอาจริงปะ สำหรับตัวเลขคนติดโควิดนะ คือถ้ามันน้อยจริงๆด็ดี แต่ด้วยความที่กูไม่มั่นใจในรัฐบาลชุดนี้มันแบบ เออ ไม่น่าเชื่อถืออ่ะ กูไม่ไว้ใจ มึงเล่นไรอยู่ป่าวงี้ มันคือความไม่สบายใจอยู่ดีต่อให้เลขจะน้อย
,4/5/2020 06:11,"ใดๆคือรร.จะให้เรียนออนไลน์แต่บ้านนี่มีโน้ตบุ้คเครื่องเดียว แต่ต้องเรียน2 คนเลยคุยๆกันว่าจะวื่อไอแพดหรือโน้ตบุคดี 
ไปๆมาๆ ป้าชั้นจองไอแพดไว้แล้วกลัวโดนป๊าด่าชิบหั่ย ยังดีที่โชคเข้าข้าง ของหมดพอดี55555555 อีเว้น รัฐบาลอ่ะทำไรซักอย่างดิ บางคนอุปกรณ์ไม่พอด้วยซ้ำ"
,4/5/2020 06:11,โคตรตลก เขียนป้ายบอกรัฐบาลรังแกประชาชนและลุงตู่ช่วยด้วยในเวลาเดียวกัน น่ารักอยู่น้าาา
,4/5/2020 06:09,"รัฐบาลแจกเงิน
-จะแจกครบทุกคนได้ไง รู้มั้ยต้องไปกู้เขามา ช่วยตัวเองกันบ้าง ฯลฯ
คณะธนาธรแจกเงิน
-ต้องแจกถ้วนหน้า ตรวจสอบขั้นตอนการแจกการบริจาคละเอียดยิบ
หาช่องโหว่ให้ได้ ioระดมพลจัดเต็ม"
,4/5/2020 06:09,ถ้าไม่มีสโป๊คดาร์คแล้วใครจะมาแหกรัฐบาลให้เรา !!!
,4/5/2020 06:08,@Mr_Newz007 สงสารคนที่เดือดร้อนจริงๆไง ดันไปให้ความหวังเค้า แต่สุดท้ายก็ตกเป็นเหยื่อในเกมส์การเมืองเพื่อประชดรัฐบาลของคณะนี้ เธอไม่สงสารคนพวกนั้นหรอ?
,4/5/2020 06:08,มีคนเม้นด่ารัฐบาลให้เรย์ฟัง 5555555555555
,4/5/2020 06:08,"@VoiceTVOfficial เหมือนแสดงละครเก่งนะ
จิกกัดรัฐบาลเป็นพอพิธี
ให้คนดูมองว่าเป็นกลาง

แต่เล่นงานคณะก้าวหน้า
อย่างจิงจัง กัดไม่ปล่อย
ตอดเล็กตอดน้อย จิกกัดหมด

โดนจ้างมาเท่าไรเนี้ยพ่อคุณ"
,4/5/2020 06:07,"เจอคนนี้ได้ทุกวันหยุดราชการนะคะ 😅โอ้ยยยยย พิจ้าน !!! อย่างกะเป็นโฆษกรัฐบาลจีน 55555555 พิจะมาแค่วันหยุดราชการไม่ได้นะคะ จะรวมตัวร้องเรียนแล้วนะ ออกมาเต๊อะะะะะะะะ 

#เซียวจ้าน #เซียวจ้านXiaozhan肖战 #xiaozhan "
,4/5/2020 06:06,ถ้ารัฐบาลมาเปิดรับบริจาคแบบธนาธรก็สมควรแล้วที่จะไม่ไป การจัดการเงินภาษีเป็นหน้าที่ ๆ รัฐต้องจัดสรร แต่ธนาธรไม่ได้มีเงินภาษี เปิดรับบริจาคเพื่อช่วยเหลือคนที่เดือดร้อน และถ้ารัฐบาลเปิดรับบริจาคอีกด่าก็ถูกต้องด้วยซ้ำ และควรด่าเลยไปถึงที่ 5000 ยังกระจายได้ไม่ครบด้วย 
,4/5/2020 06:05,@Mr_Newz007 ถ้าช่วยได้แค่นี้ไม่ต้องโพสเล่นใหญ่หรอก โพสแค่ว่าผมจะเล่นคอนเสิร์ตรวบรวมเงินเพื่อมาช่วยเหลือเยียวยาพี่น้องที่ลำบาก ไม่ต้องพล่ามได้ถ้วนหน้าไม่พิสูจน์ความจน ถุยเล่นใหญ่สุดท้ายบอกไม่ได้เป็นรัฐบาลให้ได้แค่นี้ 
,4/5/2020 06:05,ขำดี รองโฆษก พปชร. เอา capacity ในการแจกเงินของคณะก้าวหน้า ซึ่งไม่มีอำนาจตามกฎหมาย ไม่มีทรัพยากรทางการเงิน ไปเทียบกับของรัฐบาลที่มีอำนาจล้นฟ้า มีเงินงบประมาณเป็นหมื่นเป็นแสนล้านบาท แต่กลับไร้ความสามารถในการบริหารจัดการ 
,4/5/2020 06:05,รัฐบาลนี้มันยังไง หาเรื่องมาให้คนได้ด่าทุกวัน
,4/5/2020 06:04,หม่อมปลื้ม ให้ความคิดแนะรัฐบาล 
,4/5/2020 06:02,@somchaikp เรื่องนี้สงสัยไล่บี้หาคำตอบ  ที่รัฐบาลมีช่องโหว่งในการแจกเงินมากมายไม่เห็นไปสนใจไล่บี้หาทั้งที่ควรใส่ใจมากกว่าเพราะเงินมาจากภาษี ปชช. บ้าปะถามจริง ทำไมไม่สงสัยที่รัฐบาลมีแต่เรื่องโป๊ะๆ มัวแต่หลับหูหลับตาเชื่อหรอคะ เหอะๆ สลิ่มและ IO  เชิญ สงสัยและดักดานแบบนี้ต่อไปนะคะ
,4/5/2020 06:02,"เมื่อกูนอนด่ารัฐบาลอยู่บนเตียง

#เราไม่ทิ้งกัน #รัฐบาลส้นตีน "
,4/5/2020 06:02,"@wareei เพราะฉนั้น ตรรกกะ งานรัฐบาลเอามาเทียบกับงานคณะก้าวหน้า ไม่ได้  แน่นอน  
รายได้ของศิลปิน งานรัฐบาล ใช้ภาษีประชาชน 
รายได้ของศิลปิน  งานคณะก้าวหน้า  ใช้เงินจากผู้สนับสนุนคณะก้าวหน้า

ส่วนจะสลิ่มหรือไม่ ประชาชนจะตัดสินคุณเอง เรื่องแบบนี้หลีกเลี่ยงไม่ได้"
,4/5/2020 06:01,"แทนทีจะเอาเวลาไปตรวจสอบเงิน 5,000 ของรัฐบาล /อิจฉาแหละ ดูออก "
,4/5/2020 06:01,😱 เยอะกว่างบรัฐบาลประเทศสารขัณฑ์ 
,4/5/2020 06:00,ประเทศไม่เจริญเพราะสลิ่มอะ กุพูดจริงๆนะ ถ้าไม่มีสลิ่มก็ไม่มีใครสนับสนุนรัฐบาลเฮงซวยนี่ปะ ถ้าประชาชนคิดได้ทุกคนก็ดีกว่านี้
,4/5/2020 06:00,นายเดเนียล โอเดย์ ประธานของบริษัท Gilead Sciences กล่าวว่า รัฐบาลกลางสหรัฐเตรียมส่งยา remdesivir กว่าหมื่นชิ้นในช่วงต้นสัปดาห์นี้ โดยอยู่ในระหว่างการตัดสินใจว่าจะส่งยาไปที่ใดบ้าง
,4/5/2020 05:58,เดี๋ยวนะ หรือกุจะได้กินอาหารหมาเพราะรัฐบาล...
,4/5/2020 05:58,"สวยๆ แบบนี้ จะมีใครชอบไหมน๊า
ฮานอยบาทล่ะ 900  ไม่มีเลขอั้น
สมัครฟรีคลิ๊ก  "
,4/5/2020 05:58,"@sansani23 อะไรของนาง....

นาง เป็นองค์รักษ์พิทักษ์รัฐบาลประเภทเดียวกับสวะส้ม ที่ปกป้องได้ อวยได้อย่างเดียว ห้ามตั้งคำถาม ห้ามสงสัย ห้ามเห็นแย้ง ห้ามเสนอแนะ เหรอ??"
,4/5/2020 05:57,หนังยางรัฐบาลพวกเธอก็หาจะใช้ตามกันหรอ555555555555
,4/5/2020 05:57,@johnwinyu ลงถนนไล่รัฐบาล
,4/5/2020 05:57,"สวยๆ แบบนี้จะมีใครชอบบ้างไหมน๊า
ฮานอยบาทล่ะ 900  ไม่มีเลขอั้น
สมัครฟรีคลิ๊ก  "
,4/5/2020 05:56,@somchaikp คุณมีหน้าที่แก้ข้อกล่าวหาให้รัฐบาลอย่างเดียวเหรอคะ
,4/5/2020 05:56,@wareei หลับกัน  ถ้า คุณฮาทสะดวกไปร่วมงานรัฐบาล ก็ไปเหอะ  แต่เรื่องรับคำวิจารณ์ด้านลบมีแน่ๆ เพราะ รัฐบาล เป็นผู้มีอำนาจรัฐ เป็นผู้บริหารภาษีของประชาชน การกระทำแย่ๆของรัฐย่อมมีผลกระทบในวงกว้างทีมากกว่าอยู่แล้ว
,4/5/2020 05:56,พี่ที่ออฟฟิศเรียกยางนี้ว่ายางรัฐบาล ส่วนยางที่ไว้มัดผมจริงๆคือยางเอกชน5555555555555 
,4/5/2020 05:55,@somchaikp ถามหน่อยคะ ทำไมสงสัยเรื่องแบบนี้ เรื่องที่รัฐบาลก่อเรื่องใหญ่ๆทั้งนั้น คุณเคยสงสัยแบยนี้ไหมคะ IO แบบนี้ จากหน่วยไหนคะ ได้ค่าแรงพอค่าเน็ตไหมคะ
,4/5/2020 05:55,@By2ble แม่ไปบอกรัฐบาลเขา!!
,4/5/2020 05:54,เวลาทำงานเมื่อก่อนเคยอยากให้มีปิดเทอมบ้าง อยากหยุด ตอนนี้ได้หยุดจริงๆมาเดือนกว่าแล้วแต่มันไม่happyเลย~ เบื่อ อยากกลับไปทำงานแล้ว เมื่อไหร่จะได้เปิด รัฐบาลเฮงซวย!! จริงๆก็เปิดๆไปเถอะ ปิดไปก็ไม่เห็นจะมีอะไรดีขึ้นมา
,4/5/2020 05:53,"#TweetForTaiwan เห็นว่าทางฝั่งไต้หวันและฮ่องกงตอนนี้กำลังเรียกร้องเรื่องเขื่อนของจีนที่ส่งผลต่อแม่น้ำโขงบ้านเราอยู่ 😭ปาดน้ำตาไอพวกคนในรัฐบาลยังนิ่งให้เค้าเหยียบแต่คนนอกมาช่วย #MilkTeaAlliance ✌✌ เราก็ช่วยกันเรียกร้องให้ใต้หวันได้เก้าอี้ใน WHO,UN กันคนละไม้คนละมือ"
,4/5/2020 05:53,@Citizen2600 @ButterfliezChan 😹😂 *** แต่ผมไม่เคยเชื่อตัวเลขของรัฐบาลแบบไม่ตั้งข้อสังเกตุเลย*** 😹😂👍👏 ชอบค่ะ  ความคิดเห็นตรงประเด็นจริงๆ เพราะ รัฐบาลนี้  เป็นแบบที่  ความคิดเห็นของคุณ &gt; ฟันธง
,4/5/2020 05:52,แต่กุจะมีชีวิตต่อไปเพื่อด่ารัฐบาล
,4/5/2020 05:51,@bubupearr จะพ่นอะไรก็ดูที่มาที่ไปซะก่อน เงินบริจาคไม่ใช่เงินภาษี อยากตรวจสอบภาษีไปตรวจสอบรัฐบาลโน่น เคยสงสัยกันบ้างมั้ยเป็นข้าราชการเงินเดือนไม่กี่แสน แต่ทำไมมีทรัพย์สินเป็นพันล้าน เมื่อไหร่จะตาสว่าง
,4/5/2020 05:50,"รัฐบาล #ญี่ปุ่น ขยายประกาศภาวะฉุกเฉินทั่วประเทศไปจนถึงวันที่ 31 พ.ค. เพื่อควบคุมการระบาดของ #ไวรัสโคโรนาสายพันธุ์ใหม่ แม้อัตราการเพิ่มขึ้นของผู้ติดเชื้อรายใหม่เริ่มมีสัญญาณชะลอตัวลง 

#PPTVHD36 #ช่อง36 #โควิด_19  #โควิด19"
,4/5/2020 05:50,@Guner20001 เขาทำเต็มความสามารถของประชาชนแล้ว ควรเรียกร้องรัฐบาลมากกว่านะ มีทั้งอำนาจ เงิน บุคลากร ฯลฯ
,4/5/2020 05:49,@suansanook111 ถูกค่ะ จริงๆเราว่าก่อนจะวิจารณ์เค้าต้องคิดก่อนนะคะว่าเค้าไม่ใช่รัฐบาล สิ่งที่เค้าทำคือน้ำใจค่ะ
,4/5/2020 05:49,"#นิวซีแลนด์ ไม่พบผู้ติดเชื้อ #โควิด19 รายใหม่ในประเทศเป็นครั้งแรก นับตั้งแต่ 16 มีนาคมที่ผ่านมา หลังรัฐบาลผ่อนคลายมาตรการล็อกดาวน์คุม #โควิด ได้ไม่ถึง 1 สัปดาห์

#PPTVHD36 #PPTVNews #เราไม่ทิ้งกัน"
,4/5/2020 05:49,@SSynicall ท่านผู้ใดเป็นรัฐบาลก็ตามก็ไม่สามารถทำได้อย่างที่ประชาชนต้องการได้ทั้งหมดค่ะ
,4/5/2020 05:49,ที่บ้านนั่งด่ารัฐบาลทุกวันเลย 555555555555555555555555
,4/5/2020 05:48,"พวกที่ด่า #คณะก้าวหน้า
1 ได้เงิน 5000 จากรัฐบาลรึยัง ถ้าไม่ได้ ด่ารัฐบาลรึยัง
2 ถ้าได้เงิน 5000 จากรัฐบาล 3 เดือน ยังจะเอา 3000 อีกหรอ 🤭
.
เขาก็บอกอยู่นะ ว่าสำหรับผู้ที่เดือดร้อนจริงๆพรุ่งนี้ไม่มีอะไรจะกินแล้ว ไม่รู้จะพูดไงให้ควายเข้าใจ 😏"
,4/5/2020 05:48,@zhoujian93 จะกี่โพสก็เรื่องของเขาเถอะ เพราะเราก็ด่ารัฐบาลวันละหลายรอบ ไปว่าเขาเดี๋ยวเข้าตัวเอง 555555
,4/5/2020 05:47,แต่โดยส่วนตัวค่อนข้างกังวลกับ second wave เพราะไม่เชื่อใจในรัฐบาลไทย เอาจริงๆคิดว่าถ้าเกิดการระบาดระลอก 2 ของโควิดขึ้นมา คิดว่ารัฐบาลไทยไม่มีงบประมาณมารับมืออย่างเพียงพอแน่เลยอ่ะ ขนาดตอนระบาดระลอกยังเละเทะขนาดนี้ กลุ้มใจจีๆ 😔
,4/5/2020 05:47,อีเหี้ย ตื่นเต้นยิ่งกว่าการได้ทิมเป็นผัว ก็คือรัฐบาลออสจะช่วยพวกกูนี้แหละ รอคอยการตอบเมล พันกว่าดอลก็มีความหมายยยยย🥰🥰🥰🥰
,4/5/2020 05:46,งานรัฐบาล คุณเค้าไม่เคยพลาด 👍 เมื่อไหร่จะได้เห็นหน้าคะคุณ คิดถึงมากกกกกกกกกกกก...😫 
,4/5/2020 05:45,@Ply79001923 เราคิดว่าที่เค้าพูดว่าไม่ใช่รัฐบาลไม่ใช่ตัดพ้อนะคะ น่าจะเพื่ออธิบายว่าเพราะอะไรเค้าถึงช่วยคนได้น้อย เพราะเค้าเงินน้อยกว่ารัฐบาลที่มีงบประมาณแผ่นดินเป็นทุน ส่วนคนอื่นที่ช่วยบริจาคอยู่แล้วก็เป็นเรื่องน่าชื่นชมเช่นกันค่ะ
,4/5/2020 05:45,เมื่อก่อนเคยนอนกินอยู่บ้านเป็นเดือนๆ เปิดแอร์ทั้งวันค่าไฟไม่เคยเกิน3000 วันนี่ค่าไฟมา 3900จ้า แอร์ก็ไม่ค่อยได้เปิด รัฐบาลหน้าหีจ้า ไหนบอกจะช่วยประชาชนเอ่ย ปล้นเงินกูเก่ง ไวรัสก็จัดการหีแตกไม่ได้น่อ ลายตุยหล่าหู่กันให้หมดสักที เมื่อไหร่จะหมดเวรหมดกรรม อีดอก
,4/5/2020 05:43,"@Pheerawat14 พวกที่ด่า #คณะก้าวหน้า
1 ได้เงิน 5000 จากรัฐบาลรึยัง ถ้าไม่ได้ ด่ารัฐบาลรึยัง
2 ถ้าได้เงิน 5000 จากรัฐบาล 3 เดือน ยังจะเอา 3000 อีกหรอ 🤭"
,4/5/2020 05:43,@wareei รัฐบาลมีภาษีของ ปชช ทุกคนหน้าที่เค้าคือบริหารภาษี ปชช ให้เกิดประโยชน์สูงสุดกับ ปชช ไม่ใช่มาขอรับบริจาค แต่คุณอาจจะรับบริจาคได้นะ ในกรณีที่คุณใช้เงินทุกบาทอย่างคุ้มค่าที่สุดแล้ว ไม่ใช่ยังจัดซื้ออาวุธอยู่และมาขอรับบริจาค
,4/5/2020 05:43,"@NuttaaBow ใช่ ประชาชนก็ลำบากต่อไปพูดไปแล้วก็ไม่ดีขึ้นรัฐบาลข้าราชการก็ไม่ดีขึ้นทุกวันนี้โลกอยู่ยากขึ้น
ทำใจและปลง ครับ"
,4/5/2020 05:41,"@Ply79001923 พวกที่ด่า คณะก้าวหน้า
1 ได้เงิน 5000 จากรัฐบาลรึยัง ถ้าไม่ได้ ด่ารัฐบาลรึยัง
2 ถ้าได้เงิน 5000 จากรัฐบาล 3 เดือน ยังเอา 3000 อีกหรอ 🤭
ฝากไว้ให้คิดค่ะ อีเวร"
,4/5/2020 05:41,ชอบตรรกะสลิ่มตรงที่จะเอาให้ตายเรื่องธนธ.แจกเงิน 3000 แล้วคนได้ไม่ทั่วถึง พยายามหาข้อมาด่าเค้าให้ได้ แต่ไม่เคยด่ารัฐบาลนะว่าแจกเงิน 5000 ไม่ทั่วถึงแถมยังให้ปชช.เป็นเกษตรกร จ๊าบ
,4/5/2020 05:40,"การขดเชยรายได้เป็น ‘หน้าที่’ ของรัฐบาล การใข้เงินที่ได้มาเป็น ‘สิทธิ’ ของประชาชน เจาตะเอาเงินไปกินอะไร หรือเอาไปเลี้ยงแมวน้ำก็เรื่องของเขา เรื่องง่ายๆทำไมไม่เก็ท
#หยุดสาระแน"
,4/5/2020 05:39,คิดแบบโง่ๆเลยนะว่าคนได้ 300 ต่อวันกับค่าครองชีพและคุณภาพชีวิตที่เค้ามีอยู่อะมันได้เหรอวะ รัฐบาลควรจะช่วยให้ 300 บาทของเค้ามันมีมูลค่ามากขึ้น ชีวิตความเป็นอยู่มันก็จะได้ดีขึ้น ไปใช่ไปฉอดเรื่องการวางแผนค่าใช้จ่ายอะ เห็นๆกันอยู่ว่า 300 มันไม่พอจะแดกและเลี้ยงคนทั้งครอบครัวโว้ย
,4/5/2020 05:37,ก่อนจัดไลฟ์ขอทาน มึงก็ไม่ได้เป็นรัฐบาลนะ มึงไม่เคยได้เป็นรัฐบาล ทำไมมึงไม่บอกตอนก่อนประกาศแจกล่ะ 
,4/5/2020 05:36,@M_MOTO70 ของหนูสถานะเปลี่ยนเสร็จเข้าเลย หรือแต่ของพี่ชายอยู่สถานะนี้ ส่วนพ่อแม่ ย่า เป็นเกษตรกรรอลุ้นอีกค่ะว่าจะผ่านเกณฑ์ของรัฐบาลหรือป่าว
,4/5/2020 05:36,พี่ฮาร์ทคะ ไม่เพี้ยนจ้า สั้น ๆ คือ รัฐบาลคือใคร? ร้าบานคือผู้ใช้อำนาจของปชช แล้วไปทำอะไร? ก็ไปจัดสรรงบประมาณ แล้วธนอนใช้เงินงบประมาณ? ก็ไม่ แล้วร้าบานใช้โง้บมานได้ดีไหม? ก็ไม่ พี่ตาสว่างจริง ๆ รึเป่า? รึว่าพี่ยังสามารถถูกเกลี่ยกล่อมด้วยวาทะง่าย ๆ แบบนี้อะ 
,4/5/2020 05:36,@RedBuffaloFre ตรวจรัฐบาลบ้างเถอะ
,4/5/2020 05:35,"@victorworldfilm งุบงิบทำ กม. อาจเข้าไม่ถึง
ลักลอบแชร์ในกลุ่มสภากาแฟกลุ่มลับ เฉพาะรสนิยมทำได้(แบบงด แต่ทำได้)

การมาแชร์ในกลุ่มพรรคการเมือง ผู้จัดตั้งรัฐบาล / สส เพื่อนร่วมพรรค ไม่อดทนจึงนำมาโพสต์ประจาน ?

แต่กระทำโจ่งแจ้งขนาดนี้ ดี อี ปล่อยผ่าน? 
ก็ไปยกเลิกกฎหมายซะ 
ถ้าเอาผิดปารีณาไม่ได้"
,4/5/2020 05:35,"เมื่อวานไปหน้าอำเภอ ละไปให้อาหารปลา ลุงคนขายแกบอกว่าลุงไม่ได้เงิน5,000จากรัฐบาลเลย ลุงก็ลงทะเบียนไม่เป็น ให้ลูกหลานลงให้ เขาบอกว่าลุงไม่ได้ ไม่เข้าเกณฑ์ โคตรรู้สึกแย่เลย อาหารปลาถุงละ10บาทวันๆแกจะได้าีกกี่บาทเชียว ช่วงนี้คนก็น้อย #เราไม่ทิ้งกัน"
,4/5/2020 05:34,รัฐบาลน่าจะหาวิธีส่งสินค้าเกษตรออกขายนอกประเทศได้แล้วนะคะ ร่วมมือกันคิด พานิชย์ เกษตร สาธารณสุข วิธีการส่งที่ปลอดภัย ปลอดเชื้อ ให้ ต่างประเทศมั่นใจ
,4/5/2020 05:34,"@FarahMason10 ถึงเราจะโปร รัฐบาล แต่เราตั้งข้อสงสัยกับรัฐบาลได้นะคะ แล้วสังคมนี้ มันไม่ใช่มีแค่เราที่คิดเป็น คนอื่นก็คิดเป็น 

คนจะตั้งคำถามว่า lab ที่ผ่านมา น่าเชื่อถือไหม 

ถ้าแค่ ฟังเอาเพลิน กับ ฟังดีๆ เป็นการเตะตัดขา นี่ก็หมดคำอธิบายแล้วค่ะ"
,4/5/2020 05:34,"@SmartieVip ลำไย = รำคาญ
ขิง = พูดข่ม 
สลิ่ม = สนับสนุนรัฐบาล 
ถ้าผิดพลาดก็ช่วยบอกด้วยนะ ใครรู้ แต่น่าจะประมาณนี้แหละครับ"
,4/5/2020 05:33,@qmiyong เขาบอกว่าเดือนมิ.ยฝึกไม่ได้อยํ่แล้วแต่ถ้าก.ครัฐบาลเปิดวิทลัยก็ไปฝึกได้แต่ต้องถามทางภาคว่าไปฝึกได้มั้ยอยู่ดีในเดือนก.คแงง
,4/5/2020 05:33,@AAmornsrisang นายจ้างยื่นไปตั้งแต่กลางเดือนมีนาแล้วจ้า นี่เดือนพฤษภาคมแล้ว ยอมรับมาเถอะว่ารัฐบาลเอาเงินประกันสังคมไปใช้หมดแล้ว ... 🤬🤬🤬แล้วจะให้ส่งประกันสังคมเพื่อ ??? ลูกน้องตาดำๆ ยังไม่ได้เงิน ธุรกิจก็ไปต่อไม่ไหว ... แล้วจะให้กินดินแทนข้าวหรอ ... 🤬🤬🤬
,4/5/2020 05:31,@RedBuffaloFre ขอตรวจสอบรัฐบาลแบบละเอียดบ้างคะ เอาภาษาีไปใช้หมด
,4/5/2020 05:30,กาลครั้งหนึ่งกุต่อต้านรัฐบาล แต่ยังสลิ่มเจ้า ตอนนี้ต่อต้านรัฐบาล ไม่เอาเจ้าแล้ว 
,4/5/2020 05:30,ญาติที่บ้านบอกว่าตัวเองเป็นกลาง ละกุด่าว่ารัฐบาลห่วยแตก หาว่ากุเด็ก ยังไม่โต ไม่เป็นกลาง เอ้า อิผี มึงแหกตาดูสิว่าทุกวันนี้ประเทศล่มจมเพราะใคร 😠
,4/5/2020 05:29,"ไอเดียสุดบรรเจิด  🙄 กรูละเหน่อย

""หมอเหรียญทอง"" ปิ๊งไอเดียแผนทัวร์ลี้ภัยโควิด-19 เตรียมเสนอคณะที่ปรึกษารัฐบาล "
,4/5/2020 05:27,@KomnaKomta @pporigaz @impeachii อาจจะมีจริงๆก็ได้นะคะ เราเคยดูสารคดีเกี่ยวกับนางเงือก ละเสิร์ชเน็ตหาต่อเจอเว็บนึง แต่ยังไม่ทันได้ดูไรมาก ไปกินข้าวกลับมา เว็บโดนปิดโดยรัฐบาล us อ่ะค่ะ 55555555555555555
,4/5/2020 05:27,@MatichonOnline เค้าทำเพื่อคนเดือดร้อน ไม่ได้ขอรัฐบาลนิ
,4/5/2020 05:26,ปู่ Buffett ขายสายการบินทิ้งหมดก็จริง แต่ในไทย คนบริการกองทุน รวมถึงคนที่อยู่ใน บลจ. หลายๆที่ก็ยังเชียร์ให้ซื้อ AOT อยู่ ลึกๆแล้วไม่ค่อยอยากซื้อ แต่สถานการณ์ในไทยอาจต่างออกไป AOT ไม่มีคู่แข่งและมีรัฐบาลอุ้มอยู่พอสมควร ตั้งแต่การบินไทยได้เงินกู้ ราคาค่อยๆปรับขึ้นแบบเห็นได้ชัด
,4/5/2020 05:25,@Primmybuddy @GFRDofficial จนจริง5555 // ผายมือไปที่รัฐบาล.....
,4/5/2020 05:24,นี่ของจริง ไม่อิงการเมือง ไม่ใช่รัฐบาล ไม่ใช้บัญชีส่วนตัวในการบริจาค 
,4/5/2020 05:22,@Thairath_News รัฐบาลใช้เงินภาษีแจก ธนาธรใช้เงินส่วนตัวมันแตกต่างแน่นอนคิดหน่อย
,4/5/2020 05:21,@bubupearr ให้เค้าด่ารัฐบาลเรื่องภาษีก่อนนะคะ​ เธอค่อยมาพิม​บ่น
,4/5/2020 05:20,@MatichonOnline อยากให้โพล์นี้ไปถึงรัฐบาลจริงๆๆ ไม่ใช่แค่ถามแล้วก็จบ
,4/5/2020 05:19,@gotohellplz111 @plskissmypussy คุณเอาอะไรมาตัดสินว่า ระบบไหนดีตามความคิดตัวเอง มองโลกให้กว้างๆ ไม่ใช่แค่เสพในสิ่งที่คุณต้องการ หรือ อยากรู้ คนที่เค้าผ่านโลกมาเยอะกว่าคุณ ผมก็ไม่เคยเห็นมี ระบบไหนที่ดี หรือ รัฐบาลไหนดีที่สุด มีดีมีเลวคละกันไป
,4/5/2020 05:19,สำหรับร้านที่หรูๆหน่อยการจองคิวตัดผมมันก็ทำได้แหละ แต่ร้านชาวบ้านๆอย่างเรามันไม่ได้เว้ย รัฐบาลควรรู้ไว้ทุกคนมาถึงจะพุ่งเข้ามาตัดอย่างเดียวแทบจะวัดไข้ ล้างมือด้วยเจลหรือจดชื่อเบอร์ไม่ทันด้วยซ้ำ
,4/5/2020 05:18,🔷 พล.ท. คงชีพ ตันตระวาณิชย์ โฆษกกระทรวงกลาโหม กล่าวว่า รัฐบาลได้เปิดโอกาสให้คนไทยที่เดินทางกลับจากต่างประเทศ เข้าพักในสถานควบคุมโรคของรัฐทางเลือก [มีต่อ]
,4/5/2020 05:16,รัฐบาล เฮ คนไทยติดเชื้อโควิด-19 เป็นศูนย์ 
,4/5/2020 05:16,คุณคะ อันตัวเราเองน่ะนะ ด่ารัฐบาลจนเบื่อจะด่าแล้วค่ะ เหลือแต่พกระเบิดไปปาใส่หน้ามันแล้วอ่ะเอาจริง มันสารเลวได้ใจมาก
